loop_
_pd_proc_2theta
_pd_proc_2theta_corrected
_pd_proc_intensity_plus_net
_pd_proc_intensity_minus_net
_pd_proc_intensity_bkg_calc
_pd_proc_intensity_plus
_pd_proc_intensity_plus_sigma
_pd_proc_intensity_minus
_pd_proc_intensity_minus_sigma
_pd_proc_excluded
    7.92    11.09       0.00       0.00   52909.78   26683.70753   244.45645   26670.64   244.50    True
    7.97    11.14       0.00       0.00   52828.94   26286.70461   243.87774   26647.66   245.46    True
    8.02    11.19       0.00       0.00   52744.75   26399.49573   243.67136   26722.35   245.09    True
    8.07    11.24       0.00       0.00   52662.73   26193.07943   245.66063   26134.29   245.49    True
    8.12    11.29       0.00       0.00   52575.36   26765.39523   256.39801   26340.00   254.67    True
    8.17    11.34       0.00       0.00   52498.52   26912.99488   265.34551   26235.30   262.44    True
    8.22    11.39       0.00       0.00   52405.13   26296.46936   237.82409   26476.73   238.64    True
    8.27    11.44       0.00       0.00   52323.33   26743.23564   244.30401   26097.06   241.74    True
    8.32    11.49       0.00       0.00   52246.64   26159.46592   242.24767   26298.64   242.92    True
    8.37    11.54       0.00       0.00   52165.67   26335.28481   246.58229   26064.09   245.54    True
    8.42    11.59       0.00       0.00   52085.06   26131.52212   240.62673   26284.92   241.34    True
    8.47    11.64       0.00       0.00   52005.27    25978.0193   242.06602   26555.40   244.55    True
    8.52    11.69       0.00       0.00   51926.00   25671.95346   242.16325   26034.77   243.79    True
    8.57    11.74       0.00       0.00   51847.21   25840.24097   247.09083   26595.91   250.39    True
    8.62    11.79       0.00       0.00   51769.11   26131.56534   242.19149   25872.62   241.20    True
    8.67    11.84       0.00       0.00   51681.94   26533.38759   247.10472   26114.45   245.45    True
    8.72    11.89       0.00       0.00   51604.86   26134.90372    244.8725   26114.23   244.88    True
    8.77    11.94       0.00       0.00   51531.65   25708.98356   242.55384   25875.00   243.35    True
    8.82    11.99       0.00       0.00   51455.84   26332.59379   245.14915   26061.70   244.11    True
    8.87    12.04       0.00       0.00   51391.50   25221.62742   239.12929   25624.90   240.92    True
    8.92    12.09       0.00       0.00   51306.35   26163.80709   245.93892   25651.26   243.86    True
    8.97    12.14       0.00       0.00   51230.45   25712.53212   243.66675   25638.74   243.45    True
    9.02    12.19       0.00       0.00   51157.40   25817.08118   242.83271   25835.37   242.99    True
    9.07    12.24       0.00       0.00   51084.96   25919.52284   242.88372   25959.85   243.14    True
    9.12    12.29       0.00       0.00   51013.11   25840.42143   244.16944   25944.37   244.70    True
    9.17    12.34       0.00       0.00   50941.87   25380.18691   239.92824   25825.07   241.89    True
    9.22    12.39       0.00       0.00   50871.22    25158.1255   242.69579   25604.56   244.70    True
    9.27    12.44       0.00       0.00   50801.16   25635.08658   244.95353   25744.55   245.51    True
    9.32    12.49       0.00       0.00   50741.57   25206.45811   239.10262   25023.65   238.42    True
    9.37    12.54       0.00       0.00   50663.53   25254.47989     239.891   25176.95   239.66    True
    9.42    12.59       0.00       0.00   50595.82   25770.60146   244.78113   25551.69   243.94    True
    9.47    12.64       0.00       0.00   50528.56   25347.02176   240.82443   25956.13   243.49    True
    9.52    12.69       0.00       0.00   50461.58     25181.455   241.25531   25634.54   243.28    True
    9.57    12.74       0.00       0.00   50405.88   25543.70128   241.36887   25872.83   242.85    True
    9.62    12.79       0.00       0.00   50342.33   24730.55596   242.11189   25298.25   244.67    True
    9.67    12.84       0.00       0.00   50274.43   25287.99007   241.00783   25627.43   242.54    True
    9.72    12.89       0.00       0.00   50209.61   25855.53727   242.79521   25374.15   240.86    True
