I_sum = I_plus + I_minus
I_diff = I_plus - I_minus

del 2Theta < 8.5
del 2Theta > 99.6

     2Theta I_plus(/100) sI_plus(/10) I_minus(/100) sI_minus(/10)
   20.62000  22839.08297  225.71014  22808.29000  225.66000
   20.67000  22816.06029  229.92747  22947.51000  230.61000
   20.72000  22622.56725  225.64404  22596.12000  225.61000
   20.77000  22378.01029  227.32750  22840.96000  229.50000
   20.82000  22952.15400  226.01466  22561.07000  224.37000
   20.87000  22068.04308  226.92664  22744.87000  230.09000
   20.92000  22839.64102  227.52628  22744.99000  227.19000
   20.97000  22806.20308  228.50804  22858.90000  228.82000
   21.02000  22531.08928  228.71159  22632.87000  229.25000
   21.07000  22680.84534  231.76961  22438.88000  230.74000
   21.12000  22595.41826  224.75749  22573.35000  224.75000
   21.17000  22994.40221  228.78013  22350.59000  225.98000
   21.22000  22397.53624  227.37290  22617.00000  228.45000
   21.27000  22326.78584  229.24946  22923.65000  232.06000
   21.32000  22671.43210  226.88896  23032.56000  228.59000
   21.37000  22421.21345  229.66660  22468.82000  229.96000
   21.42000  22524.87797  226.87796  22231.92000  225.64000
   21.47000  22846.20385  228.73511  22625.72000  227.83000
   21.52000  22488.99262  230.38377  22364.96000  229.90000
   21.57000  22760.62243  225.32715  22638.84000  224.87000
   21.62000  22359.75911  225.69966  22432.23000  226.11000
   21.67000  22263.77101  226.20965  22823.72000  228.82000
   21.72000  22666.37804  228.94612  22544.20000  228.47000
   21.77000  22389.26296  227.03266  22723.06000  228.63000
   21.82000  22317.25427  227.73458  22347.89000  227.96000
   21.87000  22436.67651  225.29348  22468.44000  225.52000
   21.92000  22243.33713  224.92297  22496.93000  226.15000
   21.97000  22340.81031  226.08243  22491.67000  226.86000
   22.02000  22118.16090  226.42079  22330.47000  227.48000
   22.07000  22470.88996  222.12551  22441.29000  222.08000
   22.12000  22558.64666  231.44649  22441.12000  231.00000
   22.17000  22615.65888  225.38486  22688.10000  225.80000
   22.22000  22801.08379  227.03269  22518.54000  225.86000
   22.27000  22764.47461  230.00604  22503.81000  228.91000
   22.32000  22143.92834  223.33713  22587.26000  225.41000
   22.37000  22669.66870  228.12743  22602.89000  227.91000
   22.42000  22038.99962  225.61681  22436.59000  227.51000
   22.47000  22370.72394  222.13075  22244.00000  221.65000
   22.52000  21922.82743  225.88043  22475.73000  228.50000
   22.57000  22776.90964  228.73046  22397.91000  227.11000
   22.62000  22405.95555  228.28116  22728.43000  229.84000
   22.67000  22305.58491  224.87160  22340.40000  225.12000
   22.72000  22376.49415  228.79884  22513.23000  229.51000
   22.77000  22028.54772  229.82100  22858.23000  233.73000
   22.82000  21669.29032  235.01500  21883.84000  236.14000
   22.87000  22819.49546  227.43808  22832.77000  227.59000
   22.92000  22591.87367  226.26874  22886.59000  227.67000
   22.97000  23193.15454  228.85274  22489.46000  225.81000
   23.02000  22783.49416  231.04277  22656.92000  230.56000
   23.07000  22363.54240  232.00619  23239.29000  236.12000
   23.12000  22941.66139  223.64264  22584.04000  222.17000
   23.17000  23260.89229  233.46840  22607.46000  230.60000
   23.22000  23265.35154  202.80701  22776.39000  200.97000
   23.27000  23053.35788  215.67411  23062.23000  215.80000
   23.32000  22602.39344  300.71456  22981.91000  303.08000
   23.37000  23823.45130  315.49034  24229.67000  318.00000
   23.42000  22698.16041  213.43362  22969.59000  214.65000
   23.47000  23079.81859  202.82025  23043.70000  202.76000
   23.52000  23059.94942  225.73045  23106.01000  226.02000
   23.57000  23258.04060  224.29972  23042.15000  223.45000
   23.62000  22894.68362  231.84640  22819.65000  231.59000
   23.67000  23201.14159  233.39704  22701.14000  231.23000
   23.72000  23392.43696  222.64022  23472.13000  223.06000
   23.77000  23219.03028  229.26438  23652.58000  231.25000
   23.82000  23509.94015  227.93240  23159.19000  226.49000
   23.87000  23542.23900  228.35930  23808.11000  229.60000
   23.92000  23925.41363  236.62931  23757.95000  235.98000
   23.97000  24240.81951  233.92155  23808.09000  232.14000
   24.02000  24024.56744  228.53869  23661.38000  227.07000
   24.07000  24189.48992  233.07001  24122.32000  232.86000
   24.12000  24104.75990  228.42582  24326.95000  229.45000
   24.17000  24339.33786  229.03659  24795.43000  231.03000
   24.22000  24687.46786  237.54876  25228.63000  239.95000
   24.27000  24952.81458  235.33316  24764.68000  234.63000
   24.32000  25152.27956  236.34788  25618.27000  238.39000
   24.37000  25369.73268  237.18166  25901.81000  239.48000
   24.42000  25735.93874  237.27248  26675.52000  241.19000
   24.47000  25707.83207  238.00248  26576.12000  241.65000
   24.52000  26459.04264  227.55906  26965.59000  229.59000
   24.57000  26863.10021  236.70134  27686.84000  240.01000
   24.62000  28326.15580  282.20280  28592.91000  283.50000
   24.67000  26833.84325  266.30633  28719.86000  274.62000
   24.72000  28367.18332  244.10968  28421.41000  244.41000
   24.77000  28425.08856  234.84475  29202.13000  237.79000
   24.82000  28404.95466  253.58104  29511.07000  258.05000
   24.87000  29637.07694  254.74212  30290.19000  257.34000
   24.92000  29518.14808  257.31907  29736.29000  258.27000
   24.97000  29236.71287  254.89289  30446.22000  259.64000
   25.02000  30141.05994  254.35788  31601.69000  259.89000
