group_hkl orto

  28266  -1  -4  0     538.49        1.60  60.93   124.12   -0.78   0.00    7.96A
  28267  -1  -4  1      86.15        0.63  63.84   127.89  -18.82   0.00    7.95A
  28268  -2  -2  0     988.55        1.87  37.39   131.92   -0.42   0.00    7.95A
  28269  -2  -3  0      47.41        0.53  50.35   133.53   -0.61   0.00    7.96A
  28270  -2  -2  1     139.96        0.72  38.56   135.10  -18.44   0.00    7.95A
  28271  -2  -3  1     151.16        0.85  52.24   136.71  -18.64   0.00    7.96A
  28272  -2  -1  0     229.10        0.74  28.94   141.73   -0.23   0.00    7.96A
  28273  -2  -1  1     324.10        0.87  29.78   145.27  -18.24   0.00    7.95A
  28274  -1   0  0       3.87        0.09  12.56   151.27   -0.02   0.00    7.96A
  28275  -3  -2  0     204.56        1.02  51.09   156.86   -0.44   0.00    7.95A
  28276  -1   0  1     273.73        0.53  12.87   158.01  -18.02   0.00    7.95A
  28277  -3  -2  1     116.89        0.76  53.05   160.04  -18.46   0.00    7.95A
  28278  -3  -3  0      30.13        0.42  65.62   160.16   -0.63   0.00    7.96A
  28279  -3  -1  0     117.53        0.74  43.33   164.08   -0.25   0.00    7.98A
  28280  -3  -3  1     104.89        0.64  69.35   164.54  -18.66   0.00    7.96A
  28281  -2   0  0     388.36        0.91  25.79   164.49   -0.04   0.00    7.95A
  28282  -3  -1  1     126.66        0.75  44.80   167.11  -18.26   0.00    7.95A
  28283  -2   0  1       1.67        0.26  26.52   168.20  -18.04   0.00    7.96A
  28284  -4  -1  0     364.84        1.27  63.59  -171.37   -0.27   0.00   11.96A
  28285  -4  -1  1     174.26        0.84  66.88  -167.39  -18.28   0.00   11.95A
  28286  -2   1  0     221.36        0.74  28.91  -166.43    0.15   0.00   11.95A
  28287  -2   1  1     316.88        0.86  29.75  -163.12  -17.84   0.00   11.95A
  28288  -4   0  0     718.20        1.85  60.46  -160.84   -0.08   0.00   11.95A
  28289  -3   1  0     113.96        0.72  43.29  -160.03    0.13   0.00   11.95A
  28290  -1   1  0     186.12        0.53  17.65  -159.40    0.17   0.00   11.96A
  28291  -4   0  1       1.17        0.15  63.27  -157.26  -18.08   0.00   11.95A
  28292  -3   1  1     125.55        0.75  44.72  -157.15  -17.86   0.00   11.95A
  28293  -1   1  1      33.75        0.23  18.12  -154.71  -17.82   0.00   11.96A
  28294  -4   1  0     343.59        1.23  63.52  -144.11    0.11   0.00   11.95A
  28295  -4   1  1     164.35        0.82  66.70  -140.29  -17.88   0.00   11.95A
  28296  -2   2  0     938.24        1.82  37.33  -139.72    0.34   0.00   11.95A
  28297  -3   2  0     187.65        0.98  51.01  -137.30    0.32   0.00   11.95A
  28298  -2   2  1     125.37        0.68  38.46  -136.89  -17.64   0.00   11.95A
  28299  -3   2  1     106.57        0.73  52.86  -134.41  -17.66   0.00   11.95A
  28300  -1   2  0     105.47        0.51  28.39  -130.05    0.36   0.00   11.95A
  28301  -1   2  1     257.63        0.78  29.18  -126.89  -17.62   0.00   11.95A
  28302   0   1  0       2.71        0.08  12.21  -119.01    0.19   0.00   11.96A
  28303  -2   3  0      57.95        0.57  50.26  -115.41    0.53   0.00   11.96A
  28304  -2   3  1     201.24        0.98  52.01  -112.66  -17.44   0.00   11.95A
  28305   0   1  1     169.26        0.41  12.48  -112.73  -17.80   0.00   11.96A
  28306  -3   3  0      34.54        0.44  65.46  -111.59    0.51   0.00   11.95A
  28307  -1   3  0     533.24        1.49  42.12  -108.03    0.55   0.00   11.95A
  28308  -3   3  1     128.12        0.71  68.80  -107.75  -17.47   0.00   11.95A
  28309   0   2  0     472.76        0.99  25.03  -106.19    0.38   0.00   11.95A
  28310  -1   3  1     376.07        1.25  43.40  -105.40  -17.42   0.00   11.95A
  28311   0   2  1       9.64        0.20  25.68  -102.84  -17.60   0.00   11.94A
  28312   0   3  0       1.62        0.17  39.40   -91.82    0.57   0.00   11.95A
  28313   0   3  1     201.10        0.88  40.53   -89.22  -17.40   0.00   11.95A
  28314  -1   4  0     619.03        1.71  60.87   -84.77    0.74   0.00   11.95A
  28315  -1   4  1      98.36        0.67  63.42   -81.63  -17.23   0.00   11.95A
  28316   1   2  0     100.35        0.50  28.42   -75.61    0.40   0.00   11.95A
  28317   0   4  0    1224.98        2.40  57.81   -73.41    0.76   0.00   11.95A
  28318   1   2  1     212.32        0.71  29.14   -72.59  -17.58   0.00   11.95A
  28319   0   4  1     276.12        1.12  60.01   -70.53  -17.20   0.00   11.95A
  28320   1   3  0     531.05        1.49  42.16   -70.15    0.59   0.00   11.95A
  28321   1   1  0     168.96        0.51  17.67   -67.79    0.21   0.00   11.95A
  28322   1   3  1     362.65        1.23  43.38   -67.63  -17.38   0.00   11.95A
  28323   1   1  1      33.02        0.22  18.04   -63.36  -17.78   0.00   11.95A
  28325  -4  -1  0     365.23        1.28  63.59  -171.37   -0.27   0.00   12.02A
  28326  -4  -1  1     167.87        0.82  66.88  -167.39  -18.28   0.00   11.99A
  28327  -2   1  0     223.67        0.74  28.91  -166.43    0.15   0.00   11.98A
  28328  -2   1  1     304.79        0.85  29.75  -163.12  -17.84   0.00   12.01A
  28329  -4   0  0     719.97        1.85  60.46  -160.84   -0.08   0.00   11.94A
  28330  -3   1  0     108.91        0.71  43.29  -160.03    0.13   0.00   12.00A
  28331  -1   1  0     185.67        0.53  17.65  -159.40    0.17   0.00   11.98A
  28332  -4   0  1       1.30        0.15  63.27  -157.26  -18.08   0.00   11.96A
  28333  -3   1  1     124.74        0.75  44.72  -157.15  -17.86   0.00   11.98A
  28334  -1   1  1      33.45        0.23  18.12  -154.71  -17.82   0.00   11.98A
  28335  -4   1  0     342.86        1.24  63.52  -144.11    0.11   0.00   11.98A
  28336  -4   1  1     159.12        0.81  66.70  -140.29  -17.88   0.00   11.93A
  28337  -2   2  0     925.63        1.81  37.33  -139.72    0.34   0.00   11.97A
  28338  -3   2  0     187.66        0.98  51.01  -137.30    0.32   0.00   11.94A
  28339  -2   2  1     125.93        0.68  38.46  -136.89  -17.64   0.00   11.99A
  28340  -3   2  1     104.45        0.72  52.86  -134.41  -17.66   0.00   11.98A
  28341  -1   2  0     104.47        0.51  28.39  -130.05    0.36   0.00   11.98A
  28342  -1   2  1     244.44        0.77  29.18  -126.89  -17.62   0.00   11.98A
  28343   0   1  0       2.68        0.08  12.21  -119.01    0.19   0.00   11.98A
  28344  -2   3  0      57.91        0.57  50.26  -115.41    0.53   0.00   11.99A
  28345  -2   3  1     195.06        0.96  52.01  -112.66  -17.44   0.00   11.98A
  28346   0   1  1     159.63        0.40  12.48  -112.73  -17.80   0.00   11.99A
  28347  -3   3  0      31.25        0.42  65.46  -111.59    0.51   0.00   11.99A
  28348  -1   3  0     532.45        1.49  42.12  -108.03    0.55   0.00   11.98A
  28349  -3   3  1     124.91        0.70  68.80  -107.75  -17.47   0.00   11.98A
  28350   0   2  0     473.90        1.00  25.03  -106.19    0.38   0.00   11.98A
  28351  -1   3  1     371.30        1.24  43.40  -105.40  -17.42   0.00   11.98A
  28352   0   2  1       7.00        0.17  25.68  -102.84  -17.60   0.00   11.98A
  28353   0   3  0       1.19        0.17  39.40   -91.82    0.57   0.00   11.98A
  28354   0   3  1     196.38        0.88  40.53   -89.22  -17.40   0.00   12.02A
  28355  -1   4  0     610.34        1.69  60.87   -84.77    0.74   0.00   12.01A
  28356  -1   4  1      95.91        0.66  63.42   -81.63  -17.22   0.00   12.01A
  28357   1   2  0      99.63        0.50  28.42   -75.61    0.40   0.00   11.98A
  28358   0   4  0    1210.95        2.38  57.81   -73.41    0.76   0.00   11.98A
  28359   1   2  1     196.39        0.69  29.14   -72.59  -17.58   0.00   11.98A
  28360   0   4  1     271.20        1.11  60.01   -70.53  -17.20   0.00   11.98A
  28361   1   3  0     525.73        1.48  42.16   -70.15    0.59   0.00   11.98A
  28362   1   1  0     168.87        0.51  17.67   -67.79    0.21   0.00   11.98A
  28363   1   3  1     358.72        1.22  43.38   -67.63  -17.38   0.00   11.98A
  28364   1   1  1      32.61        0.22  18.04   -63.36  -17.78   0.00   11.98A
  28365   1   4  0     608.39        1.69  60.93   -55.88    0.78   0.00   11.99A
  28366   1   4  1      96.19        0.67  63.40   -52.84  -17.18   0.00   11.95A
  28367   2   2  0     830.44        1.71  37.39   -48.08    0.42   0.00   11.98A
  28368   2   3  0      52.91        0.55  50.35   -46.47    0.61   0.00   11.98A
  28369   2   2  1     116.14        0.66  38.39   -45.47  -17.56   0.00   11.98A
  28370   2   3  1     175.97        0.92  51.96   -43.91  -17.36   0.00   11.98A
  28371   2   1  0     214.47        0.72  28.94   -38.27    0.23   0.00   11.98A
  28372   2   1  1     305.67        0.85  29.64   -35.25  -17.76   0.00   11.98A
  28373   1   0  0       2.33        0.06  12.56   -28.73    0.02   0.00   11.98A
  28374   3   2  0     174.17        0.95  51.09   -23.14    0.44   0.00   11.98A
  28375   1   0  1     221.78        0.48  12.73   -22.40  -17.98   0.00   11.88A
  28376   3   2  1     102.05        0.71  52.74   -20.54  -17.53   0.00   11.98A
  28377  -4  -1  0     329.11        1.23  63.59  -171.37   -0.27   0.00   99.42A
  28379  -2   1  0     212.15        0.72  28.91  -166.43    0.15   0.00   99.61A
  28380  -2   1  1     281.06        0.82  29.75  -163.12  -17.84   0.00   99.66A
  28381  -4   0  0     676.13        1.88  60.46  -160.84   -0.08   0.00   99.72A
  28382  -3   1  0     103.42        0.70  43.29  -160.03    0.13   0.00   99.74A
  28383  -1   1  0     176.47        0.52  17.65  -159.40    0.17   0.00   99.78A
  28384  -4   0  1       1.05        0.14  63.27  -157.26  -18.08   0.00   99.79A
  28385  -3   1  1     117.41        0.74  44.72  -157.15  -17.86   0.00   99.80A
  28386  -1   1  1      32.41        0.22  18.12  -154.71  -17.82   0.00   99.81A
  28387  -4   1  0     311.22        1.20  63.52  -144.11    0.11   0.00   99.82A
  28388  -4   1  1     142.74        0.76  66.70  -140.29  -17.88   0.00   99.82A
  28389  -2   2  0     837.37        1.72  37.33  -139.72    0.34   0.00   99.83A
  28390  -3   2  0     173.44        0.93  51.01  -137.30    0.32   0.00   99.83A
  28391  -2   2  1     116.40        0.66  38.46  -136.89  -17.64   0.00   99.84A
  28392  -3   2  1      96.22        0.69  52.86  -134.41  -17.66   0.00   99.84A
  28393  -1   2  0     100.22        0.50  28.39  -130.05    0.36   0.00   99.85A
  28394  -1   2  1     223.66        0.73  29.18  -126.89  -17.62   0.00   99.85A
  28395   0   1  0       2.41        0.08  12.21  -119.01    0.19   0.00   99.85A
  28396  -2   3  0      55.02        0.57  50.26  -115.41    0.53   0.00   99.86A
  28397  -2   3  1     178.66        0.92  52.01  -112.66  -17.44   0.00   99.86A
  28398   0   1  1     150.39        0.39  12.48  -112.73  -17.80   0.00   99.86A
  28399  -3   3  0      29.95        0.40  65.46  -111.59    0.51   0.00   99.86A
  28400  -1   3  0     495.36        1.44  42.12  -108.03    0.55   0.00   99.87A
  28401  -3   3  1     110.11        0.66  68.80  -107.75  -17.47   0.00   99.87A
  28402   0   2  0     445.40        0.97  25.03  -106.19    0.38   0.00   99.87A
  28403  -1   3  1     350.48        1.21  43.40  -105.40  -17.42   0.00   99.87A
  28404   0   2  1       6.95        0.16  25.68  -102.84  -17.60   0.00   99.87A
  28405   0   3  0       1.12        0.17  39.40   -91.82    0.57   0.00   99.87A
  28406   0   3  1     180.64        0.84  40.53   -89.22  -17.40   0.00   99.88A
  28407  -1   4  0     571.52        1.71  60.87   -84.77    0.74   0.00   99.88A
  28408  -1   4  1      93.94        0.66  63.42   -81.63  -17.22   0.00   99.88A
  28409   1   2  0      95.97        0.49  28.42   -75.61    0.40   0.00   99.88A
  28410   0   4  0    1133.18        2.33  57.81   -73.41    0.76   0.00   99.88A
  28411   1   2  1     176.17        0.64  29.14   -72.59  -17.58   0.00   99.88A
  28412   0   4  1     256.02        1.08  60.01   -70.53  -17.20   0.00   99.88A
  28413   1   3  0     496.34        1.42  42.16   -70.15    0.59   0.00   99.88A
  28414   1   1  0     161.33        0.50  17.67   -67.79    0.21   0.00   99.88A
  28415   1   3  1     337.83        1.18  43.38   -67.63  -17.38   0.00   99.88A
  28416   1   1  1      31.16        0.22  18.04   -63.36  -17.78   0.00   99.88A
  28417   1   4  0     559.06        1.63  60.93   -55.88    0.78   0.00   99.88A
  28418   1   4  1      93.66        0.65  63.40   -52.84  -17.18   0.00   99.88A
  28419   2   2  0     730.23        1.59  37.39   -48.08    0.42   0.00   99.88A
  28420   2   3  0      50.89        0.55  50.35   -46.47    0.61   0.00   99.88A
  28421   2   2  1     111.93        0.64  38.39   -45.47  -17.56   0.00   99.89A
  28422   2   3  1     162.48        0.88  51.96   -43.91  -17.36   0.00   99.88A
  28423   2   1  0     197.33        0.68  28.94   -38.27    0.23   0.00   99.88A
  28424   2   1  1     276.01        0.80  29.64   -35.25  -17.75   0.00   99.88A
  28425   1   0  0       0.55        0.04  12.56   -28.73    0.02   0.00   99.89A
  28426   3   2  0     158.81        0.90  51.09   -23.14    0.44   0.00   99.89A
  28427   1   0  1     209.05        0.46  12.73   -22.40  -17.97   0.00   99.89A
  28428   3   2  1      97.99        0.70  52.74   -20.54  -17.53   0.00   99.89A
  28429   3   3  0      27.46        0.38  65.62   -19.84    0.63   0.00   99.89A
  28430   3   3  1     108.35        0.65  68.68   -16.35  -17.34   0.00   99.89A
  28431   3   1  0      95.79        0.67  43.33   -15.92    0.25   0.00   99.89A
  28432   2   0  0     343.14        0.85  25.79   -15.51    0.04   0.00   99.89A
  28433   3   1  1     111.93        0.71  44.57   -13.35  -17.73   0.00   99.89A
  28434   2   0  1       1.69        0.26  26.37   -12.13  -17.96   0.00   99.89A
  28435   3   0  0       0.72        0.13  40.73    -0.56    0.06   0.00   99.89A
  28436   3   0  1     222.89        0.94  41.86     2.10  -17.93   0.00   99.89A
  28437   4   1  0     284.10        1.14  63.59     8.63    0.27   0.00   99.89A
  28438   4   1  1     133.20        0.74  66.39    11.99  -17.71   0.00   99.89A
  28439   2  -1  0     206.14        0.69  28.91    13.57   -0.15   0.00   99.89A
  28440   2  -1  1     295.01        0.84  29.60    16.82  -18.15   0.00   99.89A
  28441   4   0  0     639.02        1.78  60.46    19.16    0.08   0.00   99.89A
  28442   3  -1  0     104.76        0.69  43.29    19.97   -0.13   0.00   99.89A
  28443   1  -1  0     173.26        0.50  17.65    20.60   -0.17   0.00   99.89A
  28444   4   0  1       0.91        0.14  62.92    22.31  -17.91   0.00   99.89A
  28445   3  -1  1     115.13        0.74  44.55    22.69  -18.13   0.00   99.89A
  28446   1  -1  1      33.13        0.22  17.98    25.51  -18.17   0.00   99.89A
  28447   4  -1  0     310.31        1.18  63.52    35.89   -0.11   0.00   99.89A
  28448   4  -1  1     151.76        0.78  66.42    39.41  -18.11   0.00   99.89A
  28449   2  -2  0     883.95        1.73  37.33    40.28   -0.34   0.00   99.89A
  28450   3  -2  0     189.75        0.97  51.01    42.70   -0.32   0.00   99.89A
  28451   2  -2  1     125.44        0.68  38.36    43.23  -18.35   0.00   99.89A
  28452   3  -2  1     107.37        0.73  52.75    45.58  -18.33   0.00   99.89A
  28453   1  -2  0      84.71        0.45  28.39    49.95   -0.36   0.00   99.89A
  28454   1  -2  1     165.80        0.61  29.10    53.44  -18.37   0.00   99.89A
  28455   0  -1  0       1.89        0.06  12.21    60.99   -0.19   0.00   99.89A
  28456   2  -3  0      44.37        0.52  50.26    64.59   -0.53   0.00   99.89A
  28457   2  -3  1     143.25        0.83  52.01    67.58  -18.55   0.00   99.89A
  28458   0  -1  1     120.40        0.34  12.41    68.14  -18.19   0.00   99.89A
  28459   3  -3  0      22.96        0.37  65.46    68.41   -0.51   0.00   99.89A
  28460   1  -3  0     405.24        1.28  42.12    71.97   -0.55   0.00   99.89A
  28461   3  -3  1      91.08        0.60  68.83    72.40  -18.53   0.00   99.89A
  28462   0  -2  0     316.24        0.79  25.03    73.81   -0.38   0.00   99.89A
  28463   1  -3  1     283.93        1.08  43.42    74.97  -18.58   0.00   99.89A
  28464   0  -2  1       5.19        0.14  25.65    77.71  -18.39   0.00   99.89A
  28465   0  -3  0       1.32        0.17  39.40    88.18   -0.57   0.00   99.89A
  28466   0  -3  1     153.38        0.77  40.60    91.27  -18.60   0.00   99.89A
  28467   1  -4  0     482.78        1.57  60.87    95.23   -0.74   0.00   99.89A
  28468   1  -4  1      81.10        0.62  63.68    98.88  -18.78   0.00   99.89A
  28469  -1  -2  0      70.66        0.40  28.42   104.39   -0.40   0.00   99.89A
  28470   0  -4  0     991.10        2.18  57.81   106.59   -0.76   0.00   99.89A
  28471  -1  -2  1     151.31        0.58  29.21   108.02  -18.42   0.00   99.89A
  28472  -1  -3  0     393.91        1.26  42.16   109.85   -0.59   0.00   99.89A
  28473   0  -4  1     227.74        1.02  60.30   110.05  -18.80   0.00   99.89A
  28474  -1  -1  0     153.95        0.44  17.67   112.21   -0.21   0.00   99.89A
  28475  -1  -3  1     276.95        1.07  43.53   112.94  -18.62   0.00   99.89A
  28476  -1  -1  1      32.40        0.22  18.11   117.37  -18.22   0.00   99.89A
  28477   2   0  0     346.19        1.90  25.79   -15.51    0.04   0.00   99.89A
  28478  -1  -4  0     472.45        1.51  60.93   124.12   -0.78   0.00   99.89A
  28479  -1  -4  1      82.35        0.61  63.84   127.89  -18.82   0.00   99.89A
  28480  -2  -2  0     785.53        1.62  37.39   131.92   -0.42   0.00   99.89A
  28481  -2  -3  0      42.23        0.51  50.35   133.53   -0.61   0.00   99.89A
  28482  -2  -2  1     126.66        0.67  38.56   135.10  -18.44   0.00   99.89A
  28483  -2  -3  1     132.26        0.80  52.24   136.71  -18.64   0.00   99.89A
  28485  -2  -1  1     265.89        0.77  29.78   145.27  -18.24   0.00   99.89A
  28486  -1   0  0       0.47        0.04  12.56   151.27   -0.02   0.00   99.89A
  28487  -3  -2  0     176.61        0.92  51.09   156.86   -0.44   0.00   99.89A
  28488  -1   0  1     214.36        0.46  12.87   158.01  -18.02   0.00   99.89A
  28489  -3  -2  1     104.56        0.72  53.05   160.04  -18.46   0.00   99.89A
  28490  -3  -3  0      22.91        0.36  65.62   160.16   -0.63   0.00   99.89A
  28491  -3  -1  0      96.87        0.66  43.33   164.08   -0.25   0.00   99.89A
  28494  -3  -1  1     108.63        0.71  44.80   167.11  -18.26   0.00   99.89A
  28495  -2   0  1       1.02        0.26  26.52   168.20  -18.04   0.00   99.89A
  28496  -4  -1  0     329.95        1.25  63.59  -171.37   -0.27   0.00   99.91A
  28498  -2   1  0     209.02        0.73  28.91  -166.43    0.15   0.00   99.90A
  28499  -2   1  1     253.40        0.79  29.75  -163.12  -17.84   0.00   99.90A
  28500  -4   0  0     674.48        1.90  60.46  -160.84   -0.08   0.00   99.90A
  28501  -3   1  0     101.52        0.71  43.29  -160.03    0.13   0.00   99.90A
  28502  -1   1  0     176.59        0.53  17.65  -159.40    0.17   0.00   99.90A
  28503  -4   0  1       1.23        0.15  63.27  -157.26  -18.08   0.00   99.90A
  28504  -3   1  1     117.01        0.75  44.72  -157.15  -17.86   0.00   99.90A
  28505  -1   1  1      32.10        0.23  18.12  -154.71  -17.82   0.00   99.90A
  28506  -4   1  0     310.68        1.22  63.52  -144.11    0.11   0.00   99.90A
  28507  -4   1  1     132.61        0.75  66.70  -140.29  -17.88   0.00   99.90A
  28508  -2   2  0     838.62        1.75  37.33  -139.72    0.34   0.00   99.90A
  28509  -3   2  0     171.70        0.94  51.01  -137.30    0.32   0.00   99.90A
  28510  -2   2  1     117.76        0.67  38.46  -136.89  -17.64   0.00   99.90A
  28511  -3   2  1      58.07        0.56  52.86  -134.41  -17.66   0.00   99.90A
  28512  -1   2  0      98.39        0.50  28.39  -130.05    0.36   0.00   99.90A
  28513  -1   2  1     262.21        0.80  29.18  -126.89  -17.62   0.00   99.90A
  28514   0   1  0       2.69        0.08  12.21  -119.01    0.19   0.00   99.90A
  28515  -2   3  0      55.70        0.57  50.26  -115.41    0.53   0.00   99.90A
  28516  -2   3  1     186.16        0.96  52.01  -112.66  -17.44   0.00   99.90A
  28517   0   1  1     177.49        0.43  12.48  -112.73  -17.80   0.00   99.90A
  28518  -3   3  0      29.75        0.41  65.46  -111.59    0.51   0.00   99.90A
  28519  -1   3  0     493.35        1.46  42.12  -108.03    0.55   0.00   99.90A
  28520  -3   3  1     110.80        0.68  68.80  -107.75  -17.47   0.00   99.90A
  28521   0   2  0     443.53        0.99  25.03  -106.19    0.38   0.00   99.90A
  28522  -1   3  1     347.87        1.23  43.40  -105.40  -17.42   0.00   99.90A
  28523   0   2  1       6.97        0.17  25.68  -102.84  -17.60   0.00   99.90A
  28524   0   3  0       1.55        0.18  39.40   -91.82    0.57   0.00   99.90A
  28525   0   3  1     188.39        0.87  40.53   -89.22  -17.40   0.00   99.90A
  28526  -1   4  0     568.87        1.74  60.87   -84.77    0.74   0.00   99.90A
  28527  -1   4  1      95.19        0.67  63.42   -81.63  -17.22   0.00   99.90A
  28528   1   2  0      97.03        0.50  28.42   -75.61    0.40   0.00   99.90A
  28529   0   4  0    1136.26        2.39  57.81   -73.41    0.76   0.00   99.90A
  28530   1   2  1     203.76        0.70  29.14   -72.59  -17.58   0.00   99.90A
  28531   0   4  1     254.91        1.10  60.01   -70.53  -17.20   0.00   99.90A
  28532   1   3  0     496.75        1.46  42.16   -70.15    0.59   0.00   99.90A
  28533   1   1  0     158.15        0.50  17.67   -67.79    0.21   0.00   99.90A
  28534   1   3  1     334.42        1.20  43.38   -67.63  -17.38   0.00   99.90A
  28535   1   1  1      30.16        0.22  18.04   -63.36  -17.78   0.00   99.90A
  28536   1   4  0     558.14        1.67  60.93   -55.88    0.78   0.00   99.90A
  28537   1   4  1      93.00        0.66  63.40   -52.84  -17.18   0.00   99.90A
  28538   2   2  0     734.25        1.63  37.39   -48.08    0.42   0.00   99.90A
  28539   2   3  0      50.29        0.55  50.35   -46.47    0.61   0.00   99.90A
  28540   2   2  1     110.68        0.66  38.39   -45.47  -17.56   0.00   99.90A
  28541   2   3  1     164.82        0.91  51.96   -43.91  -17.36   0.00   99.90A
  28542   2   1  0     193.71        0.69  28.94   -38.27    0.23   0.00   99.90A
  28543   2   1  1     253.20        0.78  29.64   -35.25  -17.75   0.00   99.90A
  28544   1   0  0       0.59        0.05  12.56   -28.73    0.02   0.00   99.90A
  28545   3   2  0     159.70        0.91  51.09   -23.14    0.44   0.00   99.90A
  28546   1   0  1     142.76        0.39  12.73   -22.40  -17.98   0.00   99.90A
  28547   3   2  1      56.92        0.56  52.74   -20.54  -17.53   0.00   99.90A
  28548   3   3  0      27.07        0.40  65.62   -19.84    0.63   0.00   99.90A
  28549   3   3  1     106.91        0.66  68.68   -16.35  -17.34   0.00   99.90A
  28550   3   1  0      95.41        0.69  43.33   -15.92    0.25   0.00   99.90A
  28551   2   0  0     340.32        0.86  25.79   -15.51    0.04   0.00   99.90A
  28552   3   1  1     111.64        0.73  44.57   -13.35  -17.73   0.00   99.90A
  28553   2   0  1       1.60        0.26  26.37   -12.13  -17.96   0.00   99.90A
  28554   3   0  0       0.63        0.13  40.73    -0.56    0.06   0.00   99.90A
  28555   3   0  1     175.85        0.86  41.86     2.10  -17.93   0.00   99.90A
  28556   4   1  0     285.49        1.17  63.59     8.63    0.27   0.00   99.90A
  28557   4   1  1     123.62        0.73  66.39    11.99  -17.71   0.00   99.90A
  28558   2  -1  0     202.65        0.70  28.91    13.57   -0.15   0.00   99.90A
  28559   2  -1  1     267.41        0.83  29.60    16.82  -18.15   0.00   99.90A
  28560   4   0  0     636.44        1.85  60.46    19.16    0.08   0.00   99.90A
  28561   3  -1  0     103.80        0.70  43.29    19.97   -0.13   0.00   99.90A
  28562   1  -1  0     171.46        0.51  17.65    20.60   -0.17   0.00   99.90A
  28563   4   0  1       0.94        0.14  62.92    22.31  -17.91   0.00   99.90A
  28564   3  -1  1     115.18        0.76  44.55    22.69  -18.13   0.00   99.90A
  28565   1  -1  1      33.48        0.23  17.98    25.51  -18.17   0.00   99.90A
  28566   4  -1  0     309.09        1.21  63.52    35.89   -0.11   0.00   99.90A
  28567   4  -1  1     138.86        0.77  66.42    39.41  -18.11   0.00   99.90A
  28568   2  -2  0     887.46        1.77  37.33    40.28   -0.34   0.00   99.90A
  28569   3  -2  0     187.89        0.98  51.01    42.70   -0.32   0.00   99.90A
  28570   2  -2  1     127.62        0.70  38.36    43.23  -18.35   0.00   99.89A
  28571   3  -2  1      65.10        0.59  52.75    45.58  -18.33   0.00   99.90A
  28572   1  -2  0      85.00        0.45  28.39    49.95   -0.36   0.00   99.90A
  28573   1  -2  1     191.78        0.67  29.10    53.44  -18.37   0.00   99.90A
  28574   0  -1  0       1.85        0.06  12.21    60.99   -0.19   0.00   99.90A
  28575   2  -3  0      43.16        0.52  50.26    64.59   -0.53   0.00   99.89A
  28576   2  -3  1     146.88        0.86  52.01    67.58  -18.55   0.00   99.90A
  28577   0  -1  1     145.76        0.39  12.41    68.14  -18.19   0.00   99.89A
  28578   3  -3  0      22.95        0.39  65.46    68.41   -0.51   0.00   99.90A
  28579   1  -3  0     397.99        1.30  42.12    71.97   -0.55   0.00   99.90A
  28580   3  -3  1      89.10        0.61  68.83    72.40  -18.53   0.00   99.90A
  28581   0  -2  0     311.73        0.80  25.03    73.81   -0.38   0.00   99.90A
  28582   1  -3  1     279.53        1.11  43.42    74.97  -18.57   0.00   99.90A
  28583   0  -2  1       4.86        0.14  25.65    77.71  -18.39   0.00   99.89A
  28584   0  -3  0       1.59        0.18  39.40    88.18   -0.57   0.00   99.89A
  28585   0  -3  1     158.77        0.81  40.60    91.27  -18.60   0.00   99.90A
  28586   1  -4  0     473.59        1.58  60.87    95.23   -0.74   0.00   99.90A
  28587   1  -4  1      80.74        0.64  63.68    98.88  -18.77   0.00   99.90A
  28588  -1  -2  0      69.53        0.41  28.42   104.39   -0.40   0.00   99.89A
  28589   0  -4  0     964.86        2.23  57.81   106.59   -0.76   0.00   99.90A
  28590  -1  -2  1     175.73        0.65  29.21   108.02  -18.42   0.00   99.90A
  28591  -1  -3  0     386.50        1.30  42.16   109.85   -0.59   0.00   99.90A
  28592   0  -4  1     223.72        1.06  60.30   110.05  -18.80   0.00   99.90A
  28593  -1  -1  0     149.48        0.46  17.67   112.21   -0.21   0.00   99.89A
  28594  -1  -3  1     271.11        1.10  43.53   112.94  -18.62   0.00   99.89A
  28595  -1  -1  1      32.30        0.23  18.11   117.37  -18.22   0.00   99.89A
  28596   2   0  0     339.63        1.96  25.79   -15.51    0.04   0.00   99.90A
  28597  -1  -4  0     460.31        1.55  60.93   124.12   -0.78   0.00   99.89A
  28598  -1  -4  1      79.83        0.63  63.84   127.89  -18.82   0.00   99.90A
  28599  -2  -2  0     769.59        1.66  37.39   131.92   -0.42   0.00   99.90A
  28600  -2  -3  0      41.51        0.52  50.35   133.53   -0.61   0.00   99.89A
  28601  -2  -2  1     124.60        0.69  38.56   135.10  -18.44   0.00   99.90A
  28602  -2  -3  1     134.01        0.83  52.24   136.71  -18.64   0.00   99.90A
  28604  -2  -1  1     238.64        0.76  29.78   145.27  -18.24   0.00   99.90A
  28605  -1   0  0       0.39        0.04  12.56   151.27   -0.02   0.00   99.90A
  28606  -3  -2  0     171.62        0.94  51.09   156.86   -0.44   0.00   99.90A
  28607  -1   0  1     148.43        0.40  12.87   158.01  -18.02   0.00   99.90A
  28608  -3  -2  1      61.95        0.59  53.05   160.04  -18.46   0.00   99.90A
  28609  -3  -3  0      21.58        0.38  65.62   160.16   -0.63   0.00   99.90A
  28610  -3  -1  0      97.79        0.68  43.33   164.08   -0.25   0.00   99.90A
  28613  -3  -1  1     109.63        0.73  44.80   167.11  -18.26   0.00   99.90A
  28614  -2   0  1       1.02        0.27  26.52   168.20  -18.04   0.00   99.90A
